homo (eV),lumo (eV),vertical_excitation_energy (eV),zpve_S0 (eV),zpve_S1 (eV),zpve_T1 (eV),total_electronic_energy_S0 (eV),total_electronic_energy_S1 (eV),total_electronic_energy_T1 (eV),dipole_moment_norm_S0 (D),dipole_moment_norm_S1 (D),dipole_moment_norm_T1 (D),0-0_S1 (eV),0-0_T1 (eV),reduction_potential_S0 (eV),reduction_potential_S1 (eV),reduction_potential_T1 (eV),oxidation_potential_S0 (eV),oxidation_potential_S1 (eV),oxidation_potential_T1 (eV),free_energy_S0,free_energy_AN,free_energy_CAT,free_energy_S1,free_energy_T1,adiabatic_T1-S0 (kcal/mol),adiabatic_S1-S0 (kcal/mol),reduction_S0 (kcal/mol),oxidation_S0 (kcal/mol)
-7.546805861,-3.504010207,2.612800114,5.503013063,,,-21713.5953,,,7.114559239,,,,,-0.736959074,,,-1.412495537,,,-797.800582,-797.949896,-797.572277,,,,,-93.69587883,143.2634422
-6.052628643,-3.667822752,1.60700007,7.650590089,7.621990922,7.610507717,-56011.81353,,-56010.94892,6.460276919,4.869348623,15.38474988,,0.824526772,-0.533798864,,0.290727908,-0.755095657,,-1.579622429,-2058.170267,-2058.327047,-2057.966121,-2058.125021,-2058.140108,18.92504393,28.39227221,-98.38086102,128.1034523
-6.894004705,-3.537208098,2.429200106,6.77002963,6.707171327,6.709511507,-34024.67953,-34022.62752,-34023.16991,6.250609235,6.034625651,9.086953282,1.989160176,1.449110265,-0.68838675,1.300773426,0.760723515,-1.527871815,-3.51703199,-2.97698208,-1250.185161,-1250.33626,-1249.952616,-1250.112713,-1250.132573,32.99944329,45.46177203,-94.81598239,145.9240804
-7.259725737,-3.455846053,2.814800123,5.044038611,4.958050631,4.957179867,-20208.35606,,-20206.63993,4.326158477,4.7297841,4.738045699,,1.629276745,-0.816253054,,0.813023691,-1.996261406,,-3.625538151,-742.499613,-742.646013,-742.249855,-742.410444,-742.440727,36.95149497,55.95435002,-91.8673176,156.7253928
-6.129364752,-3.767416426,1.776900078,5.963075971,5.990858796,5.923864363,-25728.20184,-25727.14619,-25727.47168,3.468870145,1.374798054,20.04417436,1.083428871,0.690952227,-0.496002249,0.587426622,0.194949978,-0.661706179,-1.74513505,-1.352658406,-945.321102,-945.479271,-945.120954,-945.2803,-945.298035,14.4747501,25.60362222,-99.25247102,125.5946713
-5.745684206,-3.847145787,1.334100058,7.287916733,7.261113517,7.26685512,-30836.78853,-30835.79885,-30836.4584,19.96509938,19.68696868,32.01829492,0.962874837,0.309070735,-0.345550494,0.617324342,-0.03647976,-0.405891937,-1.368766774,-0.714962671,-1133.015609,-1133.179307,-1132.824296,-1132.980212,-1133.004693,6.849888244,22.21193607,-102.7219683,120.0506293
-6.93237276,-3.899935877,2.098500092,5.375881467,5.338220908,5.300723618,-24685.81589,-24684.28786,-24684.29465,5.555251228,6.578731718,10.96677966,1.490377301,1.446088305,-0.331291728,1.159085573,1.114796577,-1.479027376,-2.969404677,-2.925115681,-907.033549,-907.197771,-906.802799,-906.978717,-906.980978,32.98877564,34.40757349,-103.050783,144.7977017
-5.438467655,-3.444417271,1.333700058,8.410604106,8.387365583,8.386494818,-35093.26775,,-35092.86301,9.73996241,10.35414296,17.60074016,,0.380634231,-0.785585821,,-0.40495159,-0.07755935,,-0.458193582,-1289.399708,-1289.547235,-1289.220461,-1289.364042,-1289.386091,8.544790053,22.38073599,-92.57452024,112.4791057
-6.533998065,-3.91354157,1.904800083,5.391772916,5.375908678,5.346003365,-39262.87416,-39261.57453,-39261.86243,5.887209955,6.202659728,17.50656371,1.283774052,0.965963667,-0.337795249,0.945978803,0.628168418,-1.205933904,-2.489707956,-2.171897571,-1442.735175,-1442.899158,-1442.514461,-1442.687337,-1442.700277,21.89880908,30.01877554,-102.9008083,138.5000214
-7.26843338,-3.948916372,2.528800111,4.778945287,4.721393205,4.713774017,-32786.34161,-32784.16766,-32784.93558,0.81092647,1.087044512,6.920616265,2.116393186,1.340856568,-0.311917221,1.804475965,1.028939347,-1.903987595,-4.020380781,-3.244844163,-1204.748858,-1204.913792,-1204.502491,-1204.671092,-1204.700261,30.49505487,48.79886489,-103.4975694,154.5975098
-7.663542708,-4.196812101,2.640700115,4.501851741,4.434830096,4.42783677,-29860.74094,-29858.46609,-29859.07861,8.764981404,8.595590486,17.14854078,2.207824301,1.588315554,-0.094144497,2.113679804,1.494171057,-2.345764451,-4.553588752,-3.934080005,-1097.244522,-1097.417459,-1096.98192,-1097.163201,-1097.189267,34.67300979,51.02965939,-108.5195239,164.7851184
-5.847182677,-3.671360232,1.459100064,8.98759434,8.995104683,8.940028837,-36031.51304,,-36030.96558,10.57362696,11.62934345,22.87684686,,0.499894662,-0.549146086,,-0.049251424,-0.08618536,,-0.586080022,-1323.860365,-1324.016581,-1323.680801,-1323.825949,-1323.844067,10.22714168,21.59634974,-98.02694594,112.6780261
-7.780823783,-3.845513104,2.73940012,6.936944273,6.834575038,6.872290019,-47201.55714,-47199.30501,-47199.8592,5.2096,4.5632,3.157300002,2.149753725,1.633286995,-0.420953246,1.72880048,1.21233375,-2.433521172,-4.583274897,-4.066808167,-1734.431372,-1734.592299,-1734.165545,-1734.351688,-1734.371236,37.73588122,50.00242716,-100.9831408,166.8088349
-6.690463536,-4.168512259,1.909700083,4.777013278,4.743897021,4.743815387,-30216.5675,,-30215.61122,11.43033195,11.95858671,22.9274152,,0.923089407,-0.112022378,,0.811067029,-1.349882137,,-2.272971544,-1110.31087,-1110.48315,-1110.084866,-1110.252602,-1110.279111,19.92905833,36.56369441,-108.1072505,141.819544
-6.985979191,-4.07626566,1.973900086,7.496954602,7.474260306,7.44294,-31874.41343,-31872.98966,-31873.07704,7.387258871,7.078507418,7.642449365,1.401080953,1.282382564,-0.179941998,1.221138955,1.102440566,-1.539001272,-2.940082224,-2.821383836,-1171.137969,-1171.307471,-1170.904252,-1171.085354,-1171.089367,30.49819242,33.01638604,-106.3640305,146.659521
-7.549799114,-3.781294233,2.786100122,4.884715945,4.812496926,4.811735007,-26916.4345,,-26914.66302,9.401555751,9.414237346,14.70505801,,1.698501259,-0.480491759,,1.218009501,-2.217816513,,-3.916317772,-989.026362,-989.185101,-988.768462,-988.937497,-988.965511,38.18455016,55.76358728,-99.61015115,161.8345711
-7.005027161,-3.986468085,2.220600097,5.33786716,5.27661433,5.278818452,-27193.95936,-27192.14147,-27192.59601,0.745223061,2.157058724,11.77200132,1.756633407,1.30429573,-0.281386046,1.475247362,1.022909685,-1.71524942,-3.471882828,-3.01954515,-999.210796,-999.376852,-998.971365,-999.146115,-999.163016,29.98238002,40.58790963,-104.2016345,150.2451074
-7.955520883,-4.365522695,2.146800094,5.195469976,5.203497335,5.124829217,-51887.45679,,-51885.95904,2.156654441,2.20747277,2.619102224,,1.427103601,0.068253056,,1.495356657,-2.635647349,,-4.062750949,-1906.70085,-1906.881651,-1906.429571,-1906.646856,-1906.649029,32.51814389,33.88172095,-113.4542547,170.230014
-8.172667745,-4.251234873,2.808000123,3.94907964,3.873051027,3.868533937,-30253.75531,-30251.72155,-30252.02871,10.6301266,10.63266166,7.895908549,1.957733468,1.646057299,0.537540624,2.495274092,2.183597923,-2.801092577,-4.758826045,-4.447149876,-1111.707099,-1111.90325,-1111.427764,-1111.637471,-1111.649359,36.23236966,43.69219665,-123.0865179,175.2852265
-6.064329539,-3.373667667,1.894000083,6.822411548,6.801975797,6.783091095,-30879.79025,-30878.24683,-30879.06017,3.30110918,2.928072718,4.199003435,1.522985445,0.690759135,-0.909751377,0.613234068,-0.218992242,-0.67781532,-2.200800764,-1.368574455,-1134.610127,-1134.753091,-1134.408821,-1134.552778,-1134.584595,16.02155979,35.98701364,-89.71119668,126.3213268
-6.31032047,-3.389722385,2.06860009,9.41198312,9.390839873,9.380091376,-33784.30123,-33782.59235,-33782.98376,3.675034505,4.218175393,12.89476308,1.687738233,1.285579902,-0.838375911,0.849362322,0.447203991,-1.037386577,-2.72512481,-2.322966479,-1241.259117,-1241.404704,-1241.044597,-1241.195765,-1241.212001,29.56571404,39.75395017,-91.35715278,134.6132307
-7.66435905,-3.849050584,2.763500121,5.024092665,4.931954912,4.95195528,-34369.17714,,-34367.44189,3.019313899,2.630432071,4.961952181,,1.663109586,-0.381687215,,1.281422371,-2.42328969,,-4.086399277,-1262.909167,-1263.071537,-1262.643716,-1262.825799,-1262.848894,37.82184996,52.31417031,-101.8886363,166.5728916
-5.989498227,-3.874901401,1.442600063,8.946423513,8.909579296,8.902776449,-43560.18764,-43559.07208,-43559.61165,10.90089404,12.39096312,21.02253871,1.078715612,0.532340703,-0.402857674,0.675857938,0.129483029,-0.652944113,-1.731659725,-1.185284816,-1600.543301,-1600.704893,-1600.342909,-1600.502586,-1600.523966,12.13288651,25.54902893,-101.4004343,125.7477835
-6.502432857,-3.317067983,2.456800107,6.420091203,6.37647135,6.366185446,-34564.75204,,-34563.54326,7.986967822,7.063172869,8.600175969,,1.154875995,-0.895111651,,0.259764344,-1.103374189,,-2.258250184,-1270.045947,-1270.189449,-1269.829002,-1269.973125,-1270.005114,25.623075,45.6964604,-90.04879652,136.13494
-5.401188056,-3.489860286,1.257500055,10.5681405,10.54487476,10.515813,-36149.49835,-36148.69129,-36149.11713,10.14279274,12.08660086,24.4857138,0.783790334,0.328888243,-0.753095426,0.030694908,-0.424207183,0.099967733,-0.6838226,-0.22892051,-1328.14234,-1328.291061,-1327.969617,-1328.112542,-1328.13055,7.39833111,18.69851318,-93.32376599,108.385237
-6.196576876,-4.06783013,1.349900059,9.095079316,,9.060031051,-61395.97497,,-61395.3055,5.502617829,,23.77516252,,0.634421497,-0.154825888,,0.479595609,-0.735258556,,-1.369680053,-2255.987031,-2256.157738,-2255.783614,,-2255.964132,14.36932859,,-107.1201789,127.6459983
-6.517671234,-3.868914896,1.946100085,4.617799457,4.572356442,4.566152246,-23616.70639,-23615.10272,-23615.76775,9.277531156,8.383168116,17.16424032,1.558219018,0.886987162,-0.398150104,1.160068914,0.488837059,-1.215974905,-2.774193924,-2.102962068,-867.771228,-867.932993,-867.550145,-867.71333,-867.738775,20.36454958,36.33151608,-101.5089934,138.7315722
-6.077663118,-4.007692966,1.346600059,7.35145532,7.320434339,7.3110192,-39344.71107,,-39344.08985,10.18814382,10.28370337,22.13175902,,0.580786767,-0.230092582,,0.350694184,-0.771776236,,-1.352563003,-1445.677644,-1445.845585,-1445.472885,-1445.64057,-1445.656826,13.06348236,23.26426867,-105.384489,128.4881153
-7.704359788,-3.793539357,2.691400118,2.967020711,2.869685582,,-30000.76379,-29998.4954,,0.879786628,0.721080814,,2.171048754,,-0.464273773,1.706774982,,-2.603918872,-4.774967626,,-1102.438591,-1102.597926,-1102.166502,-1102.358366,,,50.34190953,-99.98414651,170.7382963
-7.378095267,-3.445233613,2.74670012,5.332805842,5.232096502,5.262165084,-31423.58715,,-31421.8681,7.781875193,7.804587899,6.847419965,,1.648407274,-0.812633939,,0.835773335,,,,-1154.649321,-1154.795854,,-1154.558889,-1154.588809,37.97182461,56.74689389,-91.9507763,
-6.38569601,-3.448226865,2.150300094,6.362375852,6.326864993,6.31894648,-37361.36559,-37359.76393,-37360.1364,3.272946138,3.442263595,10.65627528,1.566147344,1.185754659,-0.795218652,0.770928692,0.390536007,-1.06119654,-2.627343884,-2.2469512,-1372.81864,-1372.965813,-1372.603245,-1372.759746,-1372.775294,27.20000511,36.95651505,-92.35238206,135.1623011
-8.268723939,-4.399264814,2.788200122,5.497951745,,5.418712189,-41941.85147,,-41940.42158,5.98468578,,6.304436728,,1.350652667,0.177316292,,1.527968959,-2.724356468,,-4.075009135,-1541.189315,-1541.372228,-1540.9128,,-1541.140619,30.55717826,,-114.7795537,173.5156511
-7.880417457,-4.424027176,2.565800112,6.182644646,6.111241969,6.091676982,-60717.7856,,-60716.79623,5.646785061,4.709462845,4.887617204,,0.898402421,0.256310947,,1.154713367,-2.483971082,,-3.382373502,-2231.170049,-2231.355853,-2230.902359,-2231.095436,-2231.138783,19.61969639,46.82032902,-116.5936822,167.9778842
-8.003412923,-4.400625384,2.632600115,5.298764398,5.229212095,5.228613444,-33115.35832,,-33113.66843,4.651565261,4.828927097,6.865653107,,1.619736541,0.127328976,,1.747065517,-2.454746053,,-4.074482594,-1216.823033,-1217.004109,-1216.556426,-1216.745439,-1216.763601,37.29411489,48.69093335,-113.6268197,167.298292
-7.741639387,-4.382665869,2.52700011,5.308070692,5.2571854,5.24913083,-59519.14138,-59517.21054,-59517.96327,8.135042927,7.679025117,6.221430188,1.879960708,1.119176289,0.170976039,2.050936747,1.290152328,-2.342499085,-4.222459793,-3.461675373,-2187.151312,-2187.333992,-2186.88883,-2187.081055,-2187.109712,26.1043744,44.08689981,-114.6333441,164.7098173
-6.616992793,-3.74238195,1.944500085,5.221402427,,5.176993445,-24659.38146,,-24658.08668,2.342775154,,12.59433619,,1.250375089,-0.484192507,,0.766182582,-1.215974905,,-2.466349995,-906.067487,-906.22609,-905.846404,,-906.022044,28.51589149,,-99.52480993,138.7315722
-7.086117092,-3.892860916,2.339900102,8.105754946,,8.042161937,-33510.11899,,-33508.61294,8.673743986,,18.08831886,,1.442452727,-0.338448322,,1.104004405,-1.675384739,,-3.117837467,-1231.231372,-1231.395331,-1230.993406,,-1231.179756,32.38950454,,-102.8857481,149.3258067
-7.312243712,-4.329603666,2.05590009,4.443755431,4.400652595,4.372815347,-29537.26408,,-29536.00537,8.801458463,9.078378297,21.05121438,,1.187772112,0.058157632,,1.245929744,,,,-1085.36089,-1085.539424,,-1085.292085,-1085.318356,26.69046781,43.17575674,-112.0316918,
-8.203960839,-4.517906458,2.182300095,5.064147826,5.097454563,4.992853994,-44674.00747,,-44672.63632,10.16977412,10.43894948,8.512559247,,1.299852818,0.357564515,,1.657417333,-2.808140326,,-4.107993144,-1641.613657,-1641.803194,-1641.334063,-1641.56073,-1641.566102,29.8411905,33.21216884,-118.9361733,175.4477513
-7.759871016,-4.074360863,2.74100012,5.346819706,5.264015458,5.267226401,-28797.26463,,-28795.45281,4.107939854,3.89003761,11.75735086,,1.732223786,-0.209275872,,1.522947914,-2.429194561,,-4.161418347,-1058.132314,-1058.30102,-1057.866646,-1058.044608,-1058.070388,38.85912233,55.03630435,-105.8645334,166.709061
-7.555241391,-4.021026546,2.614000114,7.825559302,7.776932555,7.768605871,-50909.48518,-50907.30553,-50907.85247,1.12597508,1.002831476,4.416777514,2.131024369,1.575759404,-0.261086351,1.869938017,1.314673052,-2.189707151,-4.320731519,-3.765466555,-1870.667151,-1870.833953,-1870.410284,-1870.586686,-1870.609268,36.32210345,50.49251169,-104.6697562,161.1863543
-7.263807445,-3.796804723,2.501200109,5.583123384,5.536864028,,-26268.8932,-26266.78023,,7.393337284,7.443732026,,2.066715715,,-0.460464178,1.606251537,,-2.004560879,-4.071276594,,-965.206219,-965.365694,-964.956156,-965.130694,,,47.39261723,-100.0719978,156.9167831
-7.654835065,-3.976127758,2.726700119,5.632920221,5.562415519,5.563422341,-37503.69183,,-37501.93523,6.060680906,5.910318828,11.48060355,,1.687098056,-0.301059878,,1.386038178,-2.04208538,,-3.729183436,-1378.081627,-1378.24696,-1377.830185,-1377.996067,-1378.021315,37.84632281,53.68967004,-103.7479455,157.782118
-6.028682623,-3.759525124,1.513000066,7.395619399,7.383918503,7.368380802,-36836.41604,-36835.26727,-36835.67671,5.596750673,4.222354515,15.67825072,1.137062863,0.712090957,-0.474695733,0.66236713,0.237395224,-0.725462457,-1.86252532,-1.437553414,-1353.495491,-1353.654443,-1353.292434,-1353.453629,-1353.469356,16.39994771,26.26878176,-99.74381057,127.420095
-6.532365382,-3.524146633,2.241100098,6.118153661,6.079214167,6.075377362,-35002.49774,,-35001.42788,2.507543302,2.972962418,8.356536784,,1.027080168,-0.717584567,,0.309495601,-1.002637637,,-2.029717805,-1286.144697,-1286.294723,-1285.931454,-1286.077967,-1286.106609,23.90056279,41.87367557,-94.14266523,133.8119017
-8.101101799,-4.242799343,2.497900109,3.508364029,3.411328225,3.423382869,-20474.52205,-20472.47226,-20472.51007,7.779244216,7.210172705,8.93523577,1.952746717,1.926997556,0.015871138,1.968617855,1.942868693,-2.763921823,-4.716668541,-4.690919379,-752.336111,-752.513091,-752.058142,-752.264483,-752.26681,43.48700121,44.94721465,-111.0565428,174.4280492
-5.73044583,-3.52469086,1.449400063,9.650246018,9.621483583,9.617265818,-33139.33069,,-33138.63278,9.181924304,7.978453665,19.49146839,,0.664923012,-0.703733971,,-0.038810959,-0.439552422,,-1.104475434,-1217.548151,-1217.698686,-1217.355601,-1217.509052,-1217.523847,15.25097874,24.53497439,-94.46206731,120.8268579
-8.650227574,-4.756550316,2.781200122,4.880661448,4.772115229,4.783462377,-38568.21873,-38565.77162,-38566.11298,4.372200006,4.658200078,1.944400321,2.338567014,2.008545617,0.528724134,2.867291148,2.537269752,-3.282625268,-5.621192282,-5.291170885,-1417.233497,-1417.429324,-1416.936466,-1417.146708,-1417.160708,45.6757526,54.4608786,-122.8832049,186.3896258
-7.453470807,-3.776396183,2.715300119,5.029698211,4.974186983,,-22717.42362,-22715.07244,,6.329559191,6.006624027,,2.295661121,,-0.420490652,1.875170469,,-2.149896893,-4.445558013,,-834.706998,-834.867942,-834.451594,-834.625482,,,51.15202364,-100.9938085,160.2683086
-7.551976025,-4.350012205,2.464300108,4.075204416,4.036836361,4.031013124,-47105.16879,-47103.22381,-47103.88601,7.036776069,8.37325162,18.36953783,1.9066057,1.238587471,0.0528242,1.9594299,1.291411671,-1.992832771,-3.899438471,-3.231420242,-1730.98345,-1731.163686,-1730.737096,-1730.915457,-1730.940878,26.71431315,42.66621944,-113.0997121,154.5893522
-7.288569806,-3.965243204,2.481600109,4.568628482,4.53638299,4.522750085,-29614.3759,,-29613.05853,7.810117267,8.01100806,12.33290268,,1.271491207,-0.325114743,,0.946376464,-1.944614195,,-3.216105402,-1088.189609,-1088.354058,-1087.941749,-1088.114181,-1088.14337,29.01538865,47.33174885,-103.1932275,155.5343807
-6.463520575,-4.161165185,1.574500069,4.995248596,4.980200699,4.920825455,-27140.73007,-27139.47788,-27139.93172,15.81888835,16.31224223,0.445981502,1.237147269,0.723924209,-0.084810991,1.152336278,0.639113218,-1.269907873,-2.507055142,-1.993832082,-997.264783,-997.438063,-997.041718,-997.21861,-997.23809,16.75009774,28.97397306,-108.7347595,139.9752951
-6.611550516,-3.706190807,2.225000097,5.350302764,5.297267772,5.293186064,-24790.07029,,-24788.89825,8.670099576,8.506849995,17.21529032,,1.114923421,-0.591242101,,0.52368132,-1.294017161,,-2.408940582,-910.86692,-911.021589,-910.642969,-910.798508,-910.826533,25.34320598,42.92914571,-97.05618952,140.5312681
-6.648558001,-3.824016109,1.968800086,8.458985951,8.395039194,8.388481249,-49339.13241,,-49337.94522,5.722231448,7.120021371,11.20035761,,1.11668563,-0.406830536,,0.709855094,-1.262724067,,-2.379409697,-1812.929625,-1813.091071,-1812.706824,-1812.871233,-1812.890028,24.84747387,36.64150553,-101.308818,139.8096327
-7.800960209,-3.918711733,2.701900118,4.229710667,4.106742412,4.134062644,-29779.65658,,-29777.60052,6.628729985,6.311706724,13.38371665,,1.960408675,-0.325822239,,1.634586436,-2.511862753,,-4.472271428,-1094.275095,-1094.439518,-1094.006389,-1094.191857,-1094.204495,44.3021354,52.23259414,-103.1769123,168.6154334
-7.399592262,-4.229465764,2.333500102,6.188005289,6.134453281,6.124303434,-40861.95411,-40860.05082,-40860.78574,12.60394263,11.71131235,8.181268266,1.849735697,1.104664184,-0.042742188,1.806993509,1.061921996,-2.033513794,-3.883249491,-3.138177978,-1501.47829,-1501.653116,-1501.227163,-1501.409162,-1501.437637,25.51012338,43.37844215,-109.7048884,157.5844526
-7.822729318,-4.52579776,2.472800108,5.261811336,5.209184515,5.203524546,-62027.39813,-62025.50651,-62026.24002,4.384660011,3.615272446,0.888495672,1.838992983,1.099824367,0.289699318,2.1286923,1.389523685,-2.412568404,-4.251561387,-3.512392771,-2279.332518,-2279.519561,-2279.067461,-2279.26408,-2279.291907,25.483768,42.94546094,-117.3711659,166.325653
-5.539421898,-3.761702035,1.125000049,11.4891915,,11.47651099,-39857.72431,,-39857.12338,18.79851297,,37.62264208,,0.588246224,-0.501879908,,0.086366316,-0.407225295,,-0.995471519,-1464.387564,-1464.545517,-1464.196202,,-1464.365166,14.05494658,,-99.11692908,120.0813773
-7.093464167,-4.046333135,2.332500102,4.984608944,4.932036546,4.928335797,-27734.90435,,-27733.62597,7.920818696,8.327545351,17.74731704,,1.222111793,-0.186200616,,1.035911176,-1.764529241,,-2.986641033,-1019.10178,-1019.271334,-1018.860538,-1019.032988,-1019.059455,26.55931843,43.16759913,-106.396661,151.3815262
-7.2648959,-4.082252165,2.442700107,3.654543596,3.611195857,3.607277418,-36081.45994,-36079.40181,-36080.1333,5.69503834,6.012212263,13.65552882,2.014784385,1.279368631,-0.189765308,1.825019077,1.089603323,-1.934818096,-3.949602481,-3.214186727,-1325.879792,-1326.049215,-1325.632292,-1325.805224,-1325.833007,29.35800856,46.79209111,-106.3144573,155.3084775
